Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper
South Sudan,1400 ,<500 , 2800,1800 ,<500 , 3500,2300 ,<1000 , 4300,2800 ,<1000 , 4900,3400 ,1300 , 5600,4000 ,1700 , 6400,4700 ,2200 , 7200,5500 ,2700 , 8200,6400 ,3300 , 9300,7200 ,3900 , 10 000,8100 ,4600 , 11 000,8900 ,5300 , 12 000,9700 ,6000 , 13 000,11 000 ,6600 , 14 000,11 000 ,7300 , 15 000,12 000 ,8100 , 16 000,13 000 ,8900 , 16 000,13 000 ,9500 , 17 000,14 000 ,10 000 , 18 000,15 000 ,11 000 , 18 000,15 000 ,11 000 , 19 000,15 000 ,12 000 , 20 000,16 000 ,12 000 , 20 000,16 000 ,12 000 , 21 000,16 000 ,13 000 , 21 000,16 000 ,12 000 , 21 000,16 000 ,12 000 , 21 000,16 000 ,12 000 , 21 000,16 000 ,12 000 , 21 000
Spain,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500,<200 ,<200 , <200,<200 ,<200 , <200,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200
Sri Lanka,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Sudan,<200 ,<100 , <1000,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , 1100,<500 ,<200 , 1200,<500 ,<200 , 1400,<1000 ,<500 , 1700,<1000 ,<500 , 1800,<1000 ,<500 , 2000,<1000 ,<500 , 2200,1100 ,<1000 , 2400,1200 ,<1000 , 2600,1400 ,<1000 , 2800,1600 ,<1000 , 3000,1800 ,1100 , 3100,2000 ,1300 , 3200,2300 ,1600 , 3400,2500 ,1800 , 3400,2700 ,2000 , 3500,2900 ,2300 , 3700,3100 ,2500 , 3800,3300 ,2700 , 4100,3500 ,2800 , 4300,3700 ,2800 , 4700,3800 ,2800 , 5200,4000 ,2700 , 5600,4100 ,2600 , 6100,4200 ,2400 , 6800
Suriname,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <100
Sweden,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Switzerland,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Syrian Arab Republic,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Tajikistan,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000
Thailand,<500 ,<500 , <500,<1000 ,<1000 , 1000,1700 ,1400 , 2100,2900 ,2400 , 3500,4200 ,3500 , 5100,5700 ,4700 , 6700,7100 ,5900 , 8400,8500 ,7100 , 9900,9900 ,8300 , 12 000,11 000 ,9300 , 13 000,12 000 ,9900 , 14 000,13 000 ,10 000 , 15 000,13 000 ,11 000 , 16 000,14 000 ,11 000 , 17 000,14 000 ,12 000 , 17 000,14 000 ,11 000 , 17 000,14 000 ,11 000 , 16 000,13 000 ,11 000 , 15 000,12 000 ,10 000 , 15 000,12 000 ,9400 , 14 000,11 000 ,8700 , 13 000,9900 ,8100 , 12 000,9000 ,7300 , 11 000,7900 ,6300 , 9500,6900 ,5500 , 8400,5900 ,4700 , 7100,4900 ,3900 , 5900,4000 ,3300 , 4800,3200 ,2600 , 3800
Timor-Leste,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Togo,1300 ,1100 , 1500,1800 ,1500 , 2000,2400 ,2100 , 2700,3200 ,2700 , 3600,4100 ,3500 , 4600,5200 ,4400 , 5800,6300 ,5300 , 7000,7400 ,6300 , 8300,8500 ,7200 , 9500,9600 ,8200 , 11 000,11 000 ,9100 , 12 000,12 000 ,9900 , 13 000,13 000 ,11 000 , 14 000,14 000 ,12 000 , 15 000,14 000 ,12 000 , 16 000,15 000 ,13 000 , 17 000,16 000 ,13 000 , 17 000,16 000 ,14 000 , 18 000,16 000 ,14 000 , 18 000,16 000 ,14 000 , 18 000,16 000 ,14 000 , 18 000,16 000 ,13 000 , 18 000,16 000 ,13 000 , 18 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 15 000,13 000 ,11 000 , 15 000,12 000 ,11 000 , 14 000
Trinidad and Tobago,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Tunisia,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Turkey,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Turkmenistan,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Uganda,73 000 ,60 000 , 90 000,82 000 ,69 000 , 100 000,92 000 ,78 000 , 110 000,100 000 ,85 000 , 120 000,110 000 ,93 000 , 130 000,120 000 ,100 000 , 140 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 150 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,150 000 ,130 000 , 160 000,150 000 ,130 000 , 160 000,150 000 ,130 000 , 160 000,150 000 ,130 000 , 160 000,150 000 ,130 000 , 160 000,150 000 ,130 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 150 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,120 000 ,100 000 , 130 000,120 000 ,100 000 , 130 000,110 000 ,98 000 , 120 000,110 000 ,93 000 , 120 000,100 000 ,88 000 , 110 000
Ukraine,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<100 , <200,<200 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,1000 ,<1000 , 1200,1200 ,<1000 , 1400,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1200,1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000
United Arab Emirates,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
United Kingdom,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
United Republic of Tanzania,27 000 ,23 000 , 32 000,34 000 ,29 000 , 40 000,42 000 ,36 000 , 49 000,51 000 ,44 000 , 59 000,60 000 ,52 000 , 68 000,69 000 ,60 000 , 78 000,77 000 ,69 000 , 87 000,86 000 ,76 000 , 96 000,93 000 ,82 000 , 100 000,100 000 ,87 000 , 110 000,110 000 ,93 000 , 120 000,110 000 ,97 000 , 130 000,120 000 ,100 000 , 130 000,120 000 ,100 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,120 000 ,100 000 , 140 000,120 000 ,97 000 , 130 000,110 000 ,92 000 , 130 000,110 000 ,88 000 , 120 000,100 000 ,85 000 , 120 000,100 000 ,83 000 , 120 000,98 000 ,80 000 , 120 000,97 000 ,77 000 , 120 000,95 000 ,75 000 , 120 000,92 000 ,72 000 , 110 000
United States,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Uruguay,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<100 , <200,<200 ,<100 , <200
Uzbekistan,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,1400 ,1300 , 1400,1700 ,1700 , 1800,2000 ,1900 , 2100,2200 ,2100 , 2300,2300 ,2200 , 2400,2500 ,2400 , 2600,2700 ,2600 , 2800,2900 ,2800 , 3000,3200 ,3100 , 3300,3500 ,3400 , 3600,3800 ,3700 , 4000,4300 ,4100 , 4500,4900 ,4600 , 5100,5400 ,5100 , 5700,6000 ,5600 , 6300
Venezuela (Bolivarian Republic of),... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Viet Nam,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<200 , <200,<500 ,<500 , <500,<500 ,<500 , <500,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,1000 ,<1000 , 1200,1300 ,1100 , 1500,1600 ,1300 , 1800,1900 ,1600 , 2100,2200 ,1900 , 2400,2500 ,2100 , 2800,2800 ,2300 , 3100,3000 ,2500 , 3400,3100 ,2600 , 3600,3300 ,2800 , 3800,3600 ,3000 , 4100,3800 ,3200 , 4400,4100 ,3400 , 4800,4400 ,3700 , 5100,4600 ,3800 , 5400,4800 ,4000 , 5600,5000 ,4000 , 5700,5000 ,4000 , 5800,5100 ,4100 , 5900,5000 ,4000 , 5900
Yemen,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000
Zambia,18 000 ,15 000 , 22 000,24 000 ,20 000 , 28 000,29 000 ,24 000 , 35 000,35 000 ,29 000 , 42 000,41 000 ,34 000 , 49 000,47 000 ,39 000 , 56 000,53 000 ,44 000 , 63 000,59 000 ,49 000 , 70 000,65 000 ,54 000 , 76 000,70 000 ,58 000 , 82 000,74 000 ,62 000 , 88 000,78 000 ,65 000 , 93 000,82 000 ,68 000 , 97 000,85 000 ,70 000 , 100 000,86 000 ,72 000 , 100 000,85 000 ,71 000 , 100 000,84 000 ,70 000 , 99 000,83 000 ,69 000 , 98 000,80 000 ,67 000 , 95 000,78 000 ,65 000 , 93 000,77 000 ,64 000 , 91 000,76 000 ,63 000 , 90 000,74 000 ,62 000 , 88 000,72 000 ,60 000 , 85 000,71 000 ,59 000 , 84 000,69 000 ,57 000 , 81 000,67 000 ,55 000 , 79 000,65 000 ,54 000 , 77 000,62 000 ,52 000 , 74 000
Zimbabwe,35 000 ,27 000 , 43 000,46 000 ,36 000 , 56 000,57 000 ,44 000 , 70 000,69 000 ,53 000 , 84 000,80 000 ,62 000 , 97 000,91 000 ,71 000 , 110 000,100 000 ,79 000 , 120 000,110 000 ,87 000 , 140 000,120 000 ,94 000 , 150 000,130 000 ,100 000 , 160 000,140 000 ,110 000 , 170 000,140 000 ,110 000 , 170 000,140 000 ,110 000 , 180 000,150 000 ,110 000 , 180 000,140 000 ,110 000 , 180 000,140 000 ,110 000 , 170 000,140 000 ,110 000 , 170 000,140 000 ,110 000 , 170 000,140 000 ,100 000 , 170 000,130 000 ,100 000 , 160 000,130 000 ,99 000 , 160 000,120 000 ,95 000 , 150 000,120 000 ,90 000 , 140 000,110 000 ,86 000 , 130 000,100 000 ,81 000 , 130 000,99 000 ,77 000 , 120 000,94 000 ,73 000 , 120 000,89 000 ,69 000 , 110 000,84 000 ,65 000 , 100 000
Global,410 000 ,320 000,530 000,520 000 ,400 000,670 000,640 000 ,490 000,830 000,770 000 ,590 000,1 000 000,910 000 ,700 000,1 200 000,1 100 000 ,810 000,1 400 000,1 200 000 ,930 000,1 600 000,1 400 000 ,1 000 000,1 800 000,1 500 000 ,1 200 000,1 900 000,1 600 000 ,1 300 000,2 100 000,1 800 000 ,1 400 000,2 300 000,1 900 000 ,1 500 000,2 400 000,2 000 000 ,1 500 000,2 600 000,2 100 000 ,1 600 000,2 700 000,2 100 000 ,1 600 000,2 800 000,2 200 000 ,1 700 000,2 800 000,2 200 000 ,1 700 000,2 900 000,2 200 000 ,1 700 000,2 900 000,2 200 000 ,1 700 000,2 900 000,2 200 000 ,1 700 000,2 800 000,2 200 000 ,1 700 000,2 800 000,2 100 000 ,1 600 000,2 700 000,2 100 000 ,1 600 000,2 700 000,2 000 000 ,1 500 000,2 600 000,2 000 000 ,1 500 000,2 500 000,1 900 000 ,1 500 000,2 500 000,1 800 000 ,1 400 000,2 400 000,1 800 000 ,1 400 000,2 300 000,1 700 000 ,1 300 000,2 200 000
