Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper
United Arab Emirates,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
United Kingdom,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,72 000 ,58 000 , 84 000,... ,... , ...
United Republic of Tanzania,200 000 ,170 000 , 240 000,240 000 ,210 000 , 280 000,280 000 ,250 000 , 320 000,320 000 ,280 000 , 360 000,350 000 ,310 000 , 390 000,380 000 ,330 000 , 420 000,400 000 ,360 000 , 450 000,420 000 ,370 000 , 460 000,430 000 ,370 000 , 470 000,440 000 ,370 000 , 480 000,440 000 ,380 000 , 480 000,440 000 ,370 000 , 490 000,440 000 ,370 000 , 490 000,440 000 ,360 000 , 490 000,430 000 ,360 000 , 490 000,430 000 ,360 000 , 490 000,430 000 ,350 000 , 490 000,430 000 ,360 000 , 490 000,450 000 ,380 000 , 510 000,460 000 ,400 000 , 520 000,470 000 ,410 000 , 530 000,480 000 ,420 000 , 540 000,490 000 ,430 000 , 550 000,510 000 ,450 000 , 570 000,520 000 ,460 000 , 580 000,540 000 ,470 000 , 600 000,550 000 ,490 000 , 610 000,570 000 ,500 000 , 630 000,580 000 ,520 000 , 640 000
United States,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Uruguay,1300 ,<500 , 2400,1600 ,<1000 , 2900,2000 ,<1000 , 3500,2300 ,<1000 , 4200,2700 ,1100 , 5200,3000 ,1400 , 5800,3400 ,1700 , 6700,3800 ,2100 , 7500,4100 ,2500 , 8200,4300 ,2900 , 8400,4500 ,3200 , 8600,4700 ,3500 , 8400,4900 ,3600 , 8100,5100 ,3900 , 7900,5200 ,4200 , 7700,5400 ,4400 , 7500,5700 ,4600 , 7400,5900 ,4800 , 7500,6200 ,5000 , 7600,6400 ,5100 , 7700,6700 ,5300 , 8000,7100 ,5600 , 8600,7400 ,5800 , 9000,7800 ,6000 , 9600,8200 ,6100 , 10 000,8600 ,6300 , 11 000,9000 ,6400 , 12 000,9500 ,6500 , 13 000,9900 ,6700 , 13 000
Uzbekistan,4800 ,4300 , 5200,5100 ,4600 , 5600,5500 ,4900 , 6000,5900 ,5300 , 6400,6300 ,5700 , 6900,6800 ,6000 , 7400,7300 ,6400 , 8000,7800 ,6900 , 8500,8300 ,7300 , 9100,8900 ,7800 , 9700,9500 ,8400 , 10 000,10 000 ,8900 , 11 000,11 000 ,9500 , 12 000,11 000 ,10 000 , 13 000,12 000 ,11 000 , 14 000,13 000 ,12 000 , 14 000,14 000 ,12 000 , 15 000,15 000 ,13 000 , 16 000,16 000 ,14 000 , 18 000,17 000 ,15 000 , 19 000,18 000 ,16 000 , 20 000,19 000 ,17 000 , 21 000,20 000 ,18 000 , 23 000,22 000 ,19 000 , 24 000,23 000 ,21 000 , 26 000,25 000 ,22 000 , 28 000,27 000 ,24 000 , 29 000,28 000 ,26 000 , 31 000,30 000 ,28 000 , 33 000
Venezuela (Bolivarian Republic of),... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,80 000 ,71 000 , 88 000,75 000 ,66 000 , 83 000
Viet Nam,1400 ,1200 , 1500,3200 ,2700 , 3300,6800 ,5900 , 7100,13 000 ,12 000 , 14 000,23 000 ,20 000 , 24 000,36 000 ,31 000 , 38 000,49 000 ,42 000 , 52 000,62 000 ,54 000 , 66 000,74 000 ,65 000 , 80 000,86 000 ,75 000 , 94 000,97 000 ,85 000 , 110 000,110 000 ,93 000 , 120 000,120 000 ,100 000 , 130 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 150 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,150 000 ,120 000 , 170 000,150 000 ,130 000 , 170 000,150 000 ,130 000 , 170 000,150 000 ,130 000 , 180 000,150 000 ,130 000 , 180 000,150 000 ,130 000 , 180 000,150 000 ,130 000 , 180 000,150 000 ,130 000 , 170 000,150 000 ,130 000 , 170 000,150 000 ,130 000 , 170 000,150 000 ,130 000 , 170 000
Yemen,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , 1100,<1000 ,<500 , 1200,<1000 ,<500 , 1400,<1000 ,<500 , 1600,<1000 ,<1000 , 1800,1200 ,<1000 , 2000,1400 ,<1000 , 2400,1700 ,1100 , 2800,2100 ,1300 , 3300,2500 ,1600 , 3900,2900 ,1900 , 4500,3400 ,2400 , 5100,4000 ,2800 , 5700,4600 ,3300 , 6500,5200 ,3700 , 7400,5800 ,3800 , 8400,6400 ,4000 , 9800,7000 ,4100 , 11 000,7600 ,4500 , 13 000,8100 ,4700 , 14 000
Zambia,200 000 ,170 000 , 220 000,230 000 ,200 000 , 270 000,260 000 ,230 000 , 300 000,290 000 ,260 000 , 330 000,310 000 ,280 000 , 360 000,330 000 ,290 000 , 380 000,350 000 ,310 000 , 400 000,360 000 ,310 000 , 410 000,360 000 ,320 000 , 420 000,370 000 ,320 000 , 420 000,370 000 ,320 000 , 420 000,360 000 ,320 000 , 420 000,360 000 ,320 000 , 420 000,360 000 ,310 000 , 410 000,360 000 ,310 000 , 410 000,350 000 ,310 000 , 410 000,360 000 ,310 000 , 410 000,360 000 ,320 000 , 410 000,370 000 ,320 000 , 420 000,370 000 ,330 000 , 430 000,380 000 ,340 000 , 440 000,400 000 ,350 000 , 460 000,410 000 ,360 000 , 470 000,420 000 ,370 000 , 480 000,430 000 ,380 000 , 500 000,440 000 ,390 000 , 510 000,450 000 ,400 000 , 520 000,470 000 ,410 000 , 540 000,480 000 ,420 000 , 550 000
Zimbabwe,430 000 ,370 000 , 500 000,520 000 ,450 000 , 600 000,600 000 ,510 000 , 680 000,660 000 ,570 000 , 750 000,700 000 ,600 000 , 800 000,730 000 ,630 000 , 840 000,740 000 ,640 000 , 850 000,740 000 ,640 000 , 850 000,730 000 ,630 000 , 840 000,710 000 ,620 000 , 820 000,690 000 ,590 000 , 790 000,650 000 ,570 000 , 750 000,620 000 ,540 000 , 710 000,590 000 ,510 000 , 680 000,560 000 ,480 000 , 640 000,530 000 ,460 000 , 610 000,500 000 ,430 000 , 580 000,480 000 ,420 000 , 560 000,470 000 ,410 000 , 540 000,460 000 ,400 000 , 530 000,450 000 ,390 000 , 520 000,450 000 ,390 000 , 520 000,460 000 ,400 000 , 530 000,460 000 ,400 000 , 530 000,470 000 ,410 000 , 540 000,480 000 ,410 000 , 550 000,480 000 ,420 000 , 550 000,490 000 ,420 000 , 560 000,490 000 ,420 000 , 560 000
Global,4 200 000 ,3 600 000,5 000 000,5 000 000 ,4 300 000,5 900 000,5 900 000 ,5 000 000,6 900 000,6 700 000 ,5 700 000,7 900 000,7 500 000 ,6 400 000,8 800 000,8 300 000 ,7 100 000,9 800 000,9 100 000 ,7 700 000,10 700 000,9 900 000 ,8 400 000,11 600 000,10 600 000 ,8 900 000,12 400 000,11 100 000 ,9 400 000,13 000 000,11 600 000 ,9 900 000,13 600 000,12 000 000 ,10 200 000,14 100 000,12 300 000 ,10 400 000,14 400 000,12 600 000 ,10 700 000,14 700 000,12 800 000 ,10 800 000,15 000 000,13 000 000 ,11 000 000,15 200 000,13 200 000 ,11 200 000,15 500 000,13 500 000 ,11 400 000,15 800 000,13 800 000 ,11 700 000,16 200 000,14 100 000 ,12 000 000,16 600 000,14 500 000 ,12 300 000,17 000 000,14 800 000 ,12 600 000,17 400 000,15 200 000 ,12 900 000,17 800 000,15 600 000 ,13 200 000,18 300 000,15 900 000 ,13 500 000,18 700 000,16 300 000 ,13 900 000,19 200 000,16 700 000 ,14 200 000,19 600 000,17 100 000 ,14 500 000,20 000 000,17 400 000 ,14 800 000,20 500 000
